,input2planeDistance,barycenter2planeDistance,output2planeDistance,input2planePointX,input2planePointY,input2planePointZ,barycenter2planePointX,barycenter2planePointY,barycenter2planePointZ,output2planePointX,output2planePointY,output2planePointZ
0,4.287491544874155,3.9122359254616024,4.362850502158822,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667
1,4.07903311167163,3.6850591736930265,4.440287482788533,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
2,4.850129753184552,4.205086387144236,4.615632057070574,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
3,4.08891015182726,3.845959912642945,4.301109908822487,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
4,4.354450748117979,3.928104447959122,4.511982912005357,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
5,4.5234217855326655,4.142754313850836,4.439156343429258,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
6,4.604246350126619,4.041047704903274,4.455366139770408,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
7,4.810252270215582,4.3489039830954805,4.533295452122472,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
8,3.789951503864308,3.487988649691323,4.625308886189148,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
9,3.5607514827057685,3.4319914227695176,4.6373415934416276,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
10,4.526858546965267,4.123077383717735,4.547602688520437,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995
11,4.092276374307688,3.707542483482052,4.412472738250167,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995,20.321887099999998,13.5539247,6.0659662999999995
12,3.005821619903427,3.185168641298782,4.572010032736714,20.2498875,13.6259243,5.9939667,20.321887099999998,13.5539247,6.0659662999999995,20.321887099999998,13.5539247,6.0659662999999995
13,2.820246021865023,3.4118714301625275,4.610856295294419,20.321887099999998,13.5539247,6.0659662999999995,20.321887099999998,13.5539247,6.0659662999999995,20.321887099999998,13.5539247,6.0659662999999995
14,5.329368857348553,4.992368883322752,5.291358323083418,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667
15,5.550919350319461,5.13984615178464,5.539350418537092,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667,20.2498875,13.6259243,5.9939667
